,Customer Age,Days_Since_Purchase,Customer Gender,Product Purchased,Ticket Subject,Satisfaction_Level,Customer Satisfaction Rating
65,-0.15360579133145982,-1.3870212736455467,2,33,4,0,-4.0
66,-0.745993585477437,-0.5215951317074813,0,36,4,0,-4.0
67,-0.8118144514936567,1.3605884993927921,0,18,8,0,-4.0
68,-0.48271012141255826,-0.05814288083354462,2,34,11,1,-1.0
69,0.8995280649280551,-1.4343123196530911,2,16,0,1,-1.0
70,0.8337071989118355,-0.7958831985512397,1,36,9,1,-2.0
71,-0.9434561835260961,-0.14326676364712482,1,24,4,2,-3.0
72,1.0311697969604945,-0.975589173379909,0,1,13,0,-5.0
73,1.4260949930578126,0.47624593905170887,2,9,15,0,-5.0
74,-0.08778492531524014,0.9491563991271544,0,17,15,2,-3.0
75,0.7020654668793961,0.16412503540191478,1,39,4,1,-1.0
76,1.162811528992934,1.5544817880237247,2,31,4,1,-1.0
77,1.360274127041593,-1.2687936586266853,0,9,14,1,-2.0
78,1.6893784571226915,-0.3891802028863565,0,39,7,0,-5.0
79,-0.6143518534449977,1.299110139582984,0,33,12,0,-4.0
80,0.5704237348469567,-0.02976825322901789,0,3,12,0,-4.0
81,1.4260949930578126,-0.2520361694644773,1,27,6,1,-2.0
82,-0.2852475233638992,-0.043955567031281256,1,41,14,2,-3.0
83,-0.8776353175098764,-1.235689926421404,1,39,10,0,-4.0
84,1.4260949930578126,-0.9850473825814179,1,32,4,0,-5.0
85,0.7020654668793961,-1.4248541104515822,1,41,11,1,-2.0
86,-0.6143518534449977,-1.2546063448244218,1,38,11,2,-3.0
87,-1.6674857097045126,-0.9945055917829269,0,34,13,1,-2.0
88,-0.745993585477437,-1.079629474596507,1,33,1,0,-5.0
89,0.2413194047658583,-1.6423929220862872,1,26,6,1,-2.0
90,0.10967767273341893,-0.8573615583610477,2,39,2,2,-3.0
91,-1.0092770495423158,1.1619661061611049,1,20,11,1,-2.0
92,1.2944532610253734,-0.6256354329240793,2,24,6,2,-3.0
93,1.2286323950091536,-0.048684671632035714,1,40,3,1,-1.0
94,-0.3510683893801189,1.4504414868071267,0,5,14,0,-4.0
95,-1.5358439776720734,-0.758050361745204,2,3,15,0,-5.0
96,-0.745993585477437,-0.6161772237225703,1,7,14,1,-2.0
97,-0.6143518534449977,-1.6329347128847784,0,32,11,1,-2.0
98,0.8995280649280551,0.5519116126637802,0,32,2,2,-3.0
99,-1.2067396475909749,-0.44592945809540996,0,27,7,0,-5.0
100,-1.3383813796234143,0.50934967125699,1,3,2,1,-2.0
101,-0.021964059299020452,1.6159601478335326,1,2,10,1,-1.0
102,0.5704237348469567,-0.3182436338750397,0,2,15,0,-5.0
103,-0.8118144514936567,-0.8904652905663288,0,15,10,1,-2.0
104,0.5704237348469567,0.5377242988615167,1,31,10,1,-2.0
105,0.10967767273341893,0.7741795288992396,0,6,13,1,-2.0
106,0.10967767273341893,0.8782198301158376,0,27,1,1,-1.0
107,-0.9434561835260961,-0.0817884038373169,0,16,9,1,-2.0
108,-1.7333065757207324,1.1335914785565782,1,3,2,0,-4.0
109,-1.1409187815747552,-1.0559839515927347,2,28,15,0,-4.0
110,1.6893784571226915,-1.5619981438734616,1,8,1,2,-3.0
111,0.504602868830737,1.5923146248297604,0,26,6,0,-4.0
112,0.043856806717199236,-1.40120858744781,0,16,12,0,-5.0
113,-1.5358439776720734,1.204528047567895,1,13,4,1,-2.0
114,-0.21942665734767952,-0.1858287050539149,2,31,7,1,-2.0
115,0.043856806717199236,-0.19055780965466937,1,41,11,2,-3.0
116,-0.745993585477437,1.4551705914078812,1,34,3,1,-1.0
117,-1.5358439776720734,-0.10543392684108918,1,38,2,0,-5.0
118,0.504602868830737,-0.654010060528606,2,19,8,2,-3.0
119,0.6362446008631765,-0.49322050410295454,1,14,9,0,-5.0
120,-1.0750979155585354,0.7883668427015029,0,20,1,2,-3.0
121,1.6893784571226915,-1.4295832150523367,2,14,11,1,-2.0
122,0.1754985387496386,0.06954294338682568,1,7,7,1,-2.0
123,0.504602868830737,-1.7275168048998675,1,28,14,0,-4.0
124,-0.4168892553963386,-1.3681048552425288,1,41,2,1,-2.0
125,-0.15360579133145982,1.5497526834229702,1,31,8,0,-5.0
126,0.3729611367982977,0.11210488479361577,2,6,11,0,-4.0
127,-0.745993585477437,-1.2782518678281942,1,15,9,1,-1.0
128,-1.4700231116558535,1.5639399972252337,1,6,10,2,-3.0
129,-1.3383813796234143,0.27762354582002174,1,34,0,1,-2.0
130,-0.3510683893801189,-0.25676527406523175,2,2,1,1,-1.0
131,-0.8118144514936567,-1.4674160518583723,1,15,1,0,-5.0
132,-1.3383813796234143,-0.7296757341406773,2,16,2,1,-1.0
133,-0.9434561835260961,-1.0701712653949982,0,23,14,1,-1.0
134,-0.15360579133145982,0.7694504242984851,2,30,3,0,-4.0
135,-0.48271012141255826,1.1335914785565782,0,16,10,0,-5.0
136,1.162811528992934,-1.193127985014614,1,38,14,0,-4.0
137,-0.48271012141255826,0.06008473418531677,2,37,5,2,-3.0
138,0.307140270782078,0.30599817342454844,0,17,15,0,-4.0
139,0.504602868830737,-0.9472145457753822,1,41,6,1,-2.0
140,-1.4700231116558535,0.09791757099135241,0,0,3,0,-4.0
141,-1.6674857097045126,-0.9093817089693467,2,7,5,0,-4.0
142,-0.08778492531524014,1.4504414868071267,0,26,14,1,-1.0
143,-1.5358439776720734,0.012793688177772211,0,15,4,1,-2.0
144,0.43878200281451735,-0.7296757341406773,0,37,2,2,-3.0
145,1.4919158590740325,-1.5005197840636535,2,17,7,1,-1.0
146,1.6235575911064717,-1.1552951482085783,1,4,1,1,-2.0
147,0.307140270782078,1.3416720809897742,0,11,11,1,-2.0
148,-1.6674857097045126,-0.654010060528606,1,2,6,0,-4.0
149,0.1754985387496386,0.9207817715226276,0,14,15,1,-2.0
150,-0.6143518534449977,1.1903407337656315,1,32,6,2,-3.0
151,1.2944532610253734,-0.21420333265844166,1,37,3,1,-1.0
152,1.6235575911064717,-0.5546988639127625,0,9,13,0,-4.0
153,0.8337071989118355,-0.6823846881331328,2,24,4,1,-2.0
154,0.7020654668793961,-1.4390414242538456,2,20,8,1,-2.0
155,-0.3510683893801189,1.0200929681384712,1,2,3,1,-2.0
156,-0.5485309874287779,-0.5405115501104991,1,8,4,2,-3.0
157,0.7678863328956158,0.16412503540191478,0,17,5,1,-1.0
158,0.1754985387496386,1.5544817880237247,2,8,15,1,-1.0
159,-1.5358439776720734,-0.44120035349465553,0,29,0,1,-1.0
160,-1.0750979155585354,-0.35607647068107534,1,13,2,0,-5.0
161,0.8995280649280551,0.7978250519030118,1,1,4,0,-5.0
162,-0.2852475233638992,-0.2520361694644773,0,33,9,1,-1.0
163,0.504602868830737,0.46205862524944546,2,17,4,2,-3.0
164,0.43878200281451735,0.7789086334999941,2,9,2,1,-2.0
165,-1.6674857097045126,1.1666952107618593,0,27,4,0,-5.0
166,-0.4168892553963386,0.4904332528539722,0,15,8,1,-2.0
167,1.360274127041593,-0.559427968513517,2,30,3,2,-3.0
168,-0.15360579133145982,-0.7438630479429407,0,36,14,0,-4.0
169,1.0311697969604945,-1.599830980679497,2,8,0,1,-1.0
170,-0.48271012141255826,0.4526004160479366,2,2,13,0,-5.0
171,1.6893784571226915,-0.9850473825814179,0,8,3,0,-5.0
172,-0.745993585477437,-0.819528721555012,0,11,11,0,-5.0
173,1.4260949930578126,1.3605884993927921,1,5,0,0,-4.0
174,-0.745993585477437,-1.609289189881006,2,12,0,1,-1.0
175,1.4260949930578126,0.249248918215495,2,38,7,1,-1.0
176,1.4260949930578126,0.6086608678728336,2,14,11,0,-5.0
177,0.9653489309442749,-0.715488420338414,0,8,6,1,-2.0
178,-0.08778492531524014,-1.1080041022010338,0,39,2,2,-3.0
179,-0.2852475233638992,-1.6613093404893051,1,4,11,0,-5.0
180,-0.08778492531524014,-1.235689926421404,2,9,1,1,-2.0
181,1.162811528992934,-0.21420333265844166,2,1,4,1,-1.0
182,0.6362446008631765,-0.44120035349465553,1,16,12,1,-2.0
183,0.7020654668793961,1.4220668592026,1,11,15,0,-4.0
184,-1.5358439776720734,-0.043955567031281256,0,28,0,2,-3.0
185,-0.4168892553963386,0.32491459182756627,2,29,1,2,-3.0
186,-0.9434561835260961,0.0458974203830534,1,25,13,1,-1.0
187,0.504602868830737,-0.7485921525436952,0,6,5,1,-1.0
188,0.2413194047658583,0.14047951239814252,2,37,0,1,-2.0
189,-0.8118144514936567,-1.2215026126191406,0,27,10,2,-3.0
190,-1.1409187815747552,-0.4553876672969189,2,0,2,2,-3.0
191,-1.7333065757207324,-1.0417966377904713,1,33,5,1,-2.0
192,-0.021964059299020452,-1.3681048552425288,1,18,7,0,-5.0
193,-0.15360579133145982,0.8498452025113108,1,29,10,2,-3.0
194,-0.021964059299020452,1.0673840141460158,1,20,8,2,-3.0
195,-1.601664843688293,0.3107272780253029,0,39,2,0,-5.0
196,0.10967767273341893,-1.3018973908319664,0,9,10,1,-1.0
197,-0.021964059299020452,0.022251897379281124,0,35,8,0,-4.0
198,-1.2725605136071945,-0.611448119121816,0,0,8,1,-2.0
199,-0.8118144514936567,-0.6965720019353961,0,37,3,0,-4.0
200,1.4260949930578126,0.08373025718908904,2,3,0,1,-1.0
201,-1.1409187815747552,0.5329951942607624,2,35,15,1,-2.0
202,-1.3383813796234143,1.2754646165792118,1,25,13,1,-2.0
203,0.504602868830737,1.6065019386320238,1,20,12,1,-2.0
204,-0.021964059299020452,1.4646288006093902,0,33,3,0,-5.0
205,1.557736725090252,1.5308362650199525,1,21,3,2,-3.0
206,-0.48271012141255826,1.5402944742214613,1,14,2,0,-4.0
207,0.043856806717199236,-0.9661309641784,1,15,0,1,-2.0
208,1.2944532610253734,-0.5310533409089901,2,8,7,0,-4.0
209,0.2413194047658583,1.2376317797731762,2,23,14,0,-5.0
210,-1.1409187815747552,-1.453228738056109,2,18,7,2,-3.0
211,-1.6674857097045126,-1.599830980679497,0,24,8,0,-4.0
212,0.9653489309442749,-0.6587391651293605,0,2,14,0,-4.0
213,0.10967767273341893,1.620689252434287,0,9,6,0,-5.0
214,-0.3510683893801189,0.20195787220795045,2,37,0,1,-2.0
215,-1.6674857097045126,-0.7864249893497308,2,9,6,1,-2.0
216,0.5704237348469567,-1.1600242528093327,1,8,3,2,-3.0
217,1.4919158590740325,-0.5736152823157803,1,21,6,1,-1.0
218,-0.8776353175098764,-0.4317421442931466,1,35,5,1,-2.0
219,0.5704237348469567,0.7505340058954673,0,26,8,0,-5.0
220,1.4919158590740325,1.4173377546018455,1,24,14,1,-1.0
221,0.504602868830737,1.3747758131950554,0,33,2,2,-3.0
222,-0.08778492531524014,-0.0013936256244911555,2,28,15,1,-1.0
223,0.7020654668793961,-0.5121369225059723,0,38,12,1,-1.0
224,0.8337071989118355,-0.871548872163311,2,31,2,1,-2.0
225,-1.2067396475909749,-1.713329491097604,0,1,3,0,-4.0
226,-0.3510683893801189,0.5424534034622712,0,39,13,2,-3.0
227,1.2944532610253734,0.41003847464114646,0,40,7,1,-2.0
228,1.2286323950091536,0.4526004160479366,2,39,4,0,-5.0
229,-1.0750979155585354,-1.1505660436078238,0,30,15,1,-1.0
230,-1.601664843688293,-1.7086003864968495,2,14,14,2,-3.0
231,0.5704237348469567,-0.02976825322901789,1,29,5,0,-5.0
232,1.557736725090252,1.682167612244095,2,38,13,2,-3.0
233,-0.3510683893801189,1.0673840141460158,2,9,3,2,-3.0
234,-1.0750979155585354,-0.03449735782977235,0,37,10,1,-2.0
235,1.557736725090252,1.7105422398486219,2,8,5,0,-4.0
236,-0.21942665734767952,0.18777055840568707,2,9,15,1,-1.0
237,-1.4700231116558535,1.1666952107618593,1,6,14,0,-5.0
238,-1.4700231116558535,1.318026557986002,0,5,10,1,-1.0
239,1.2286323950091536,-0.871548872163311,2,39,4,0,-5.0
240,-0.48271012141255826,0.2965399642230395,2,12,14,1,-2.0
241,1.6235575911064717,1.2612773027769484,1,10,6,2,-3.0
242,0.8995280649280551,-1.4343123196530911,1,28,9,0,-5.0
243,-1.2067396475909749,0.0033354789762633,2,13,4,1,-2.0
244,1.6893784571226915,-1.287710077029703,2,22,12,1,-1.0
245,-0.48271012141255826,-0.6303645375248338,0,24,3,0,-5.0
246,-0.9434561835260961,0.2587071274170039,0,31,10,1,-2.0
247,1.557736725090252,0.06481383878607122,2,0,7,1,-1.0
248,0.3729611367982977,0.5282660896600079,1,10,1,1,-1.0
249,-1.0092770495423158,-0.332430947677303,2,22,4,1,-2.0
250,0.3729611367982977,1.0815713279482793,0,15,6,0,-4.0
251,0.307140270782078,-0.914110813570101,2,31,10,0,-4.0
252,1.162811528992934,1.5402944742214613,0,6,12,1,-2.0
253,-0.5485309874287779,1.4504414868071267,1,17,6,1,-1.0
254,0.043856806717199236,0.9491563991271544,1,39,10,1,-1.0
255,1.4919158590740325,0.6985138552871683,1,17,14,0,-4.0
256,-0.48271012141255826,1.5592108926244792,1,31,10,2,-3.0
257,0.1754985387496386,-0.17637049585240602,2,27,8,1,-2.0
258,0.43878200281451735,-0.7958831985512397,2,40,11,0,-5.0
259,-0.48271012141255826,0.9113235623211188,0,34,9,0,-4.0
260,-1.2067396475909749,0.3958511608388831,2,32,7,1,-2.0
261,0.1754985387496386,-0.9093817089693467,0,36,13,1,-1.0
262,-1.2725605136071945,1.0579258049445068,0,38,2,0,-5.0
263,-0.48271012141255826,-1.1269205206040516,0,21,12,1,-1.0
264,-1.4700231116558535,0.5329951942607624,2,41,9,0,-5.0
265,-1.0092770495423158,0.7127011690894316,0,10,6,0,-4.0
266,0.307140270782078,0.9113235623211188,1,41,0,0,-5.0
267,-1.1409187815747552,0.9491563991271544,0,8,11,0,-5.0
268,-1.6674857097045126,0.5377242988615167,0,38,5,0,-4.0
269,-0.6143518534449977,0.6748683322833959,2,7,12,1,-1.0
270,-0.9434561835260961,-0.07705929923656245,2,20,12,0,-4.0
271,-1.5358439776720734,1.2470899889746851,0,13,15,2,-3.0
272,0.10967767273341893,-1.1789406712123507,1,34,12,1,-1.0
273,0.8337071989118355,-1.245148135622913,1,18,10,2,-3.0
274,-1.0750979155585354,1.5686691018259882,0,37,10,1,-2.0
275,-0.21942665734767952,1.4362541730048632,0,29,13,0,-4.0
276,-1.1409187815747552,-0.48849139950220005,2,31,6,0,-4.0
277,-1.404202245639634,0.10264667559210687,0,21,12,2,-3.0
278,-1.0092770495423158,-0.9566727549768912,0,23,6,2,-3.0
279,-1.6674857097045126,-0.48849139950220005,0,14,15,0,-4.0
280,-1.5358439776720734,-0.280410797069004,1,16,6,0,-4.0
281,-1.1409187815747552,-0.6350936421255882,0,8,8,2,-3.0
282,1.6893784571226915,-0.16218318205014265,2,31,11,0,-5.0
283,0.307140270782078,1.6159601478335326,0,5,11,0,-4.0
284,0.5704237348469567,1.6348765662365505,0,13,5,1,-1.0
285,-1.0092770495423158,-1.3160847046342299,0,37,5,0,-5.0
286,1.6235575911064717,0.23506160441323162,0,28,1,2,-3.0
287,1.4919158590740325,-1.495790679462899,0,41,7,1,-2.0
288,0.504602868830737,0.5566407172645346,2,34,9,0,-5.0
289,-1.2725605136071945,1.6727094030425862,2,16,5,2,-3.0
290,-1.404202245639634,-0.09597571763958027,2,28,0,1,-2.0
291,-1.2067396475909749,-1.4153959012500734,0,9,11,1,-1.0
292,-0.9434561835260961,1.3889631269973188,0,4,14,0,-5.0
293,-0.745993585477437,1.1052168509520515,1,8,6,2,-3.0
294,0.2413194047658583,-0.22366154185995057,0,6,12,2,-3.0
295,0.043856806717199236,-0.07705929923656245,2,0,9,0,-5.0
296,-1.6674857097045126,0.022251897379281124,0,3,3,1,-2.0
297,-1.5358439776720734,0.45732952064869103,1,37,12,0,-4.0
298,-1.7333065757207324,-1.5761854576757248,0,7,10,0,-5.0
299,-0.48271012141255826,-0.2945981108712674,0,39,13,1,-2.0
300,-0.745993585477437,0.32491459182756627,0,22,15,0,-4.0
301,-0.6143518534449977,1.299110139582984,2,26,13,1,-2.0
302,1.6235575911064717,0.0790011525883346,0,39,2,0,-5.0
303,-0.9434561835260961,-1.1694824620108417,2,17,3,0,-5.0
304,-0.8118144514936567,-1.4484996334553546,1,6,8,0,-4.0
305,-1.0092770495423158,-1.391750378246301,0,28,0,2,-3.0
306,0.6362446008631765,1.0011765497354534,1,7,6,1,-2.0
307,-1.2725605136071945,-0.4837622949014456,0,14,8,1,-2.0
308,-1.0092770495423158,1.6443347754380593,2,28,1,0,-4.0
309,-0.6801727194612174,0.2161451860102138,0,14,5,1,-2.0
310,0.2413194047658583,1.3132974533852475,0,4,10,0,-4.0
311,-0.08778492531524014,1.2470899889746851,1,4,4,2,-3.0
312,0.1754985387496386,0.6654101230818871,0,5,9,0,-4.0
313,0.10967767273341893,1.2801937211799663,0,35,6,1,-1.0
314,1.0311697969604945,-0.23784885566221392,1,20,6,1,-1.0
315,0.8995280649280551,1.50719074201618,1,32,11,0,-5.0
316,0.5704237348469567,-0.5546988639127625,0,26,10,2,-3.0
317,-0.21942665734767952,0.06954294338682568,1,17,4,1,-2.0
318,1.2286323950091536,1.2896519303814753,1,32,0,0,-5.0
319,0.3729611367982977,-0.24257796026296838,2,28,9,0,-4.0
320,1.2944532610253734,-1.0749003699957527,2,26,8,2,-3.0
321,-1.3383813796234143,-0.30878542467353076,2,0,5,0,-5.0
322,-0.9434561835260961,0.5046205666562356,0,20,12,2,-3.0
323,-1.601664843688293,-0.006122730225245611,0,7,6,0,-5.0
324,1.2944532610253734,-0.36553467988258426,2,39,8,1,-1.0
325,1.360274127041593,0.15466682620040587,2,4,1,1,-1.0
326,-0.745993585477437,-1.079629474596507,0,4,6,0,-5.0
327,-0.5485309874287779,0.9160526669218733,2,7,1,0,-5.0
328,1.4260949930578126,-0.49322050410295454,2,41,9,2,-3.0
329,-0.5485309874287779,0.19249966300644153,0,36,4,2,-3.0
330,-1.5358439776720734,-0.663468269730115,1,25,11,0,-4.0
331,0.8337071989118355,-0.6681973743308693,2,41,5,1,-1.0
332,-0.08778492531524014,-0.20474512345693274,1,3,9,0,-4.0
333,1.557736725090252,1.1383205831573326,1,15,0,0,-5.0
334,1.4919158590740325,0.5471825080630257,2,6,14,2,-3.0
335,-1.601664843688293,-0.03449735782977235,1,2,8,0,-4.0
336,1.162811528992934,-1.4579578426568636,1,41,14,2,-3.0
337,0.43878200281451735,1.5544817880237247,2,33,11,1,-2.0
338,-0.4168892553963386,0.8451160979105564,1,25,7,0,-5.0
339,1.2944532610253734,-0.9330272319731189,2,26,9,0,-4.0
340,0.9653489309442749,-1.5903727714779883,2,35,0,1,-1.0
341,0.2413194047658583,0.8687616209143286,2,13,14,1,-2.0
342,-0.3510683893801189,0.4336839976449188,2,6,6,1,-2.0
343,-1.0092770495423158,-0.043955567031281256,2,41,8,0,-5.0
344,1.0311697969604945,-0.6398227467263427,2,26,5,1,-1.0
345,1.4919158590740325,0.8782198301158376,0,39,9,1,-1.0
346,-0.021964059299020452,-0.5357824455097446,0,38,7,0,-5.0
347,-0.8776353175098764,0.49989146205548113,0,7,15,0,-4.0
348,0.1754985387496386,0.23979070901398608,2,29,4,0,-5.0
349,0.7678863328956158,1.1714243153626138,0,6,1,1,-2.0
350,1.6235575911064717,-0.5783443869165348,0,15,4,1,-1.0
351,1.2944532610253734,0.7978250519030118,1,21,12,0,-4.0
352,0.5704237348469567,-0.43647124889390104,1,29,4,1,-2.0
353,-0.15360579133145982,-1.3681048552425288,1,26,11,0,-4.0
354,0.8337071989118355,-0.2945981108712674,2,24,2,1,-2.0
355,0.504602868830737,-0.6871137927338872,0,27,5,2,-3.0
356,1.2944532610253734,-1.3870212736455467,2,30,8,0,-4.0
357,1.4260949930578126,1.1903407337656315,1,38,8,1,-2.0
358,1.4919158590740325,-0.06287198543429907,0,16,5,0,-5.0
359,0.307140270782078,0.9396981899256455,1,23,15,0,-4.0
360,-0.21942665734767952,-0.7013011065361506,0,36,2,0,-4.0
361,0.504602868830737,0.2539780228162494,1,27,12,0,-5.0
362,-0.6801727194612174,-1.6707675496908139,2,25,11,1,-1.0
363,-1.601664843688293,-1.4721451564591268,2,2,3,1,-2.0
364,-0.2852475233638992,0.8924071439181009,0,22,5,2,-3.0
365,-0.021964059299020452,0.7127011690894316,0,33,2,2,-3.0
366,-0.48271012141255826,-1.5761854576757248,2,20,10,1,-2.0
367,1.4919158590740325,-1.6660384450900596,0,41,15,0,-4.0
368,-1.6674857097045126,0.6843265414849049,2,32,1,0,-5.0
369,-0.5485309874287779,0.8971362485188554,1,28,0,1,-1.0
370,-0.21942665734767952,-0.6256354329240793,2,17,6,0,-4.0
371,-1.2725605136071945,0.09791757099135241,0,11,9,0,-4.0
372,-0.745993585477437,0.10264667559210687,0,17,14,0,-5.0
373,-1.5358439776720734,-1.3160847046342299,0,8,15,0,-5.0
374,-1.404202245639634,-0.35134736608032086,2,31,13,0,-4.0
375,1.162811528992934,-0.17637049585240602,2,10,1,1,-1.0
376,-0.5485309874287779,0.9491563991271544,1,21,15,1,-2.0
377,-0.08778492531524014,1.2376317797731762,0,40,4,1,-2.0
378,-0.08778492531524014,0.09318846639059795,2,25,9,0,-4.0
379,0.307140270782078,-0.2945981108712674,2,36,8,1,-2.0
380,-1.5358439776720734,0.9160526669218733,1,7,13,1,-2.0
381,-1.5358439776720734,-0.5074078179052179,1,14,8,1,-2.0
382,-1.7333065757207324,1.0531967003437523,0,40,6,0,-5.0
383,0.5704237348469567,0.46205862524944546,0,22,5,0,-5.0
384,-1.2725605136071945,-0.5452406547112535,2,37,12,0,-5.0
385,1.557736725090252,1.1477787923588416,0,13,3,0,-4.0
386,1.4260949930578126,0.8876780393173465,0,1,8,1,-2.0
387,-1.2725605136071945,1.2754646165792118,1,15,12,1,-1.0
388,-0.3510683893801189,0.9113235623211188,1,30,8,0,-4.0
389,-0.15360579133145982,-0.2094742280576872,1,38,13,1,-2.0
390,-0.4168892553963386,-0.3277018430765486,1,25,13,0,-5.0
391,0.6362446008631765,-0.26622348326674067,0,40,5,0,-4.0
392,0.6362446008631765,0.06954294338682568,0,38,8,0,-5.0
393,-1.5358439776720734,0.9396981899256455,1,9,12,2,-3.0
394,0.307140270782078,0.9491563991271544,0,5,0,0,-5.0
395,-0.4168892553963386,0.10737578019286133,1,16,7,1,-2.0
396,-0.6143518534449977,0.6181190770743425,0,41,9,0,-4.0
397,0.6362446008631765,-1.609289189881006,2,11,5,0,-5.0
398,-1.1409187815747552,-0.08651750843807135,0,12,4,0,-5.0
399,0.504602868830737,0.5992026586713247,0,21,7,0,-5.0
400,-0.8776353175098764,0.8498452025113108,2,2,9,2,-3.0
401,1.360274127041593,-1.226231717219895,1,16,7,0,-4.0
402,-1.3383813796234143,-0.3466182614795664,2,22,11,0,-5.0
403,-0.9434561835260961,0.4904332528539722,0,41,9,0,-5.0
404,0.8995280649280551,0.4809750436524633,2,3,15,0,-5.0
405,0.8995280649280551,-0.975589173379909,2,37,6,0,-4.0
406,1.4260949930578126,1.6679802984418317,2,0,3,1,-1.0
407,-1.6674857097045126,1.4551705914078812,2,7,8,1,-1.0
408,0.3729611367982977,0.7789086334999941,0,19,1,0,-5.0
409,-0.4168892553963386,-1.079629474596507,0,30,3,1,-1.0
